tweet_id,name,dog_class,rating,breed,confidence_lvl,retweet_count,favorite_count,year,month,day
820078625395449857,None,None,12.0,Not Dog,0.0,7246,21979,2017,1,14
819952236453363712,Oliver,Puppo,13.0,American Staffordshire Terrier,0.925505,1369,5927,2017,1,13
819924195358416896,None,Doggo,11.0,Not Dog,0.0,5607,14305,2017,1,13
819711362133872643,Howie,None,11.0,Toy Poodle,0.0220094,3604,14916,2017,1,13
819588359383371776,Jazzy,None,13.0,Cardigan,0.5479350000000001,2271,10606,2017,1,12
819347104292290561,Anna,None,12.0,Rottweiler,0.909106,1383,8008,2017,1,12
819227688460238848,Finn,None,12.0,Border Terrier,0.4824520000000001,7733,25652,2017,1,11
818627210458333184,Wafer,None,13.0,Labrador Retriever,0.384188,8564,24597,2017,1,10
818614493328580609,Bear,None,12.0,Chihuahua,0.450722,2982,10971,2017,1,10
818536468981415936,Tom,None,11.0,Welsh Springer Spaniel,6.229489999999999e-05,2873,12127,2017,1,9
818259473185828864,Florence,None,12.0,Miniature Schnauzer,0.367368,2621,12197,2017,1,9
818145370475810820,Autumn,None,11.0,Golden Retriever,0.621931,3014,13671,2017,1,8
817827839487737858,Buddy,None,13.0,Cocker Spaniel,0.387608,31314,57622,2017,1,7
817777686764523521,Dido,Doggo,13.0,Curly-Coated Retriever,0.733256,3084,11901,2017,1,7
817536400337801217,Eugene,None,12.0,Pug,0.971358,3505,13105,2017,1,7
817415592588222464,Strudel,None,11.0,Doberman,0.806163,1131,6267,2017,1,6
817171292965273600,Tebow,None,13.0,Golden Retriever,0.295483,2326,9690,2017,1,6
817120970343411712,None,None,13.0,Saluki,0.568809,3011,13367,2017,1,5
817056546584727552,Chloe,None,11.0,Kelpie,0.8644149999999999,1927,9517,2017,1,5
816816676327063552,Timber,None,12.0,Malamute,0.668164,2361,11071,2017,1,5
816697700272001025,Binky,None,12.0,Chihuahua,0.756992,2545,10905,2017,1,4
816450570814898180,Moose,None,13.0,Not Dog,0.0,9366,33961,2017,1,4
816336735214911488,Dudley,None,11.0,Labrador Retriever,0.91933,2269,9564,2017,1,3
816091915477250048,Comet,None,12.0,Pomeranian,0.967345,2500,9927,2017,1,3
815990720817401858,Jack,None,11.0,Chihuahua,0.428756,1207,5545,2017,1,2
815736392542261248,Akumi,None,11.0,Border Collie,0.5489069999999999,2625,10937,2017,1,2
815639385530101762,Titan,None,12.0,German Shepherd,0.8179529999999999,1918,9161,2017,1,1
815390420867969024,None,None,13.0,Not Dog,0.0,4407,11467,2017,1,1
814986499976527872,Cooper,Pupper,11.0,Dalmatian,0.999828,1505,8485,2016,12,31
814638523311648768,Olivia,None,12.0,Golden Retriever,0.650814,3130,12511,2016,12,30
814530161257443328,Alf,None,12.0,Miniature Poodle,0.626913,2156,9629,2016,12,29
814153002265309185,Oshie,None,12.0,Golden Retriever,0.490068,10080,32000,2016,12,28
813910438903693312,Chubbs,Doggo,11.0,Siberian Husky,0.6993550000000001,2194,10342,2016,12,28
813812741911748608,Gary,None,14.0,French Bulldog,0.709146,16267,40402,2016,12,27
813800681631023104,Sky,None,12.0,Malamute,0.501159,2060,9300,2016,12,27
813217897535406080,Atlas,None,13.0,Samoyed,0.905972,8476,20783,2016,12,26
813202720496779264,None,Doggo,11.0,Cocker Spaniel,0.701852,2090,10192,2016,12,26
813187593374461952,None,None,13.0,Golden Retriever,0.888181,5096,22085,2016,12,26
813172488309972993,Eleanor,None,12.0,Golden Retriever,0.0261931,2236,10384,2016,12,26
813157409116065792,Layla,None,12.0,Pembroke,0.07056710000000001,2557,8588,2016,12,25
813142292504645637,None,None,13.0,Beagle,0.848735,2728,9361,2016,12,25
813127251579564032,None,Doggo,11.0,Norwegian Elkhound,0.432416,3652,13242,2016,12,25
813112105746448384,Toby,None,12.0,Pembroke,0.140682,3225,11515,2016,12,25
813096984823349248,Rocky,Doggo,11.0,Great Dane,0.128056,4207,11694,2016,12,25
813081950185472002,Baron,None,11.0,Doberman,0.909951,3220,10989,2016,12,25
813066809284972545,Tyr,None,12.0,Toy Terrier,0.7764,2276,8865,2016,12,25
813051746834595840,Bauer,None,13.0,Golden Retriever,0.914804,8503,23337,2016,12,25
812781120811126785,Swagger,None,10.0,Bull Mastiff,0.989316,2191,8380,2016,12,24
812709060537683968,Brandi,None,12.0,Irish Setter,0.326873,1665,7373,2016,12,24
812503143955202048,None,None,13.0,Not Dog,0.0,1424,6787,2016,12,24
812466873996607488,Mary,None,12.0,Great Dane,0.0782055,2231,8900,2016,12,24
812372279581671427,Moe,None,13.0,Golden Retriever,0.7848729999999999,4252,15224,2016,12,23
811985624773361665,Ted,None,11.0,Staffordshire Bullterrier,0.6105729999999999,1647,8102,2016,12,22
811744202451197953,Halo,None,13.0,Pekinese,0.386082,1884,8429,2016,12,22
811627233043480576,Augie,None,10.0,Beagle,0.39628,3650,14265,2016,12,21
811386762094317568,Craig,Pupper,11.0,Pembroke,0.804177,7444,23302,2016,12,21
810896069567610880,Hunter,None,11.0,Flat-Coated Retriever,0.8208040000000001,2090,10093,2016,12,19
810657578271330305,Pavlov,None,11.0,Malamute,0.753521,3057,12192,2016,12,19
810284430598270976,Phil,None,13.0,Malamute,0.620768,13369,39640,2016,12,18
810254108431155201,Gus,None,12.0,Staffordshire Bullterrier,0.292556,3901,16380,2016,12,17
809920764300447744,None,None,10.0,Norwich Terrier,0.397163,4521,17250,2016,12,17
809448704142938112,None,None,12.0,Greater Swiss Mountain Dog,0.375415,1696,7727,2016,12,15
809220051211603969,Kyro,None,12.0,Pomeranian,0.8195110000000001,6554,22246,2016,12,15
809084759137812480,Wallace,None,11.0,Vizsla,0.911412,4046,14685,2016,12,14
808838249661788160,Ito,None,13.0,Rottweiler,0.36953,3536,11271,2016,12,14
808733504066486276,None,Pupper,12.0,Toy Poodle,0.0369271,2509,8784,2016,12,13
808501579447930884,Koda,None,12.0,Airedale,0.4542390000000001,3007,12595,2016,12,13
808106460588765185,None,Doggo,12.0,Golden Retriever,0.426183,2525,9701,2016,12,12
808001312164028416,Cooper,None,12.0,Labrador Retriever,0.730959,4098,14015,2016,12,11
807621403335917568,Ollie,Pupper,14.0,Golden Retriever,0.873233,4288,16236,2016,12,10
807010152071229440,Lennon,None,12.0,Golden Retriever,0.610807,4418,14514,2016,12,8
806542213899489280,Waffles,None,11.0,Vizsla,0.938617,2752,11363,2016,12,7
806219024703037440,None,None,11.0,Chow,0.835102,1388,7145,2016,12,6
805932879469572096,Major,None,12.0,Norwegian Elkhound,0.657967,2209,9178,2016,12,6
805826884734976000,Duke,None,12.0,Siberian Husky,0.248926,2132,7335,2016,12,5
805520635690676224,Zeke,None,13.0,Malinois,0.643147,1905,6368,2016,12,4
805487436403003392,Sansa,None,12.0,Not Dog,0.0,2929,9773,2016,12,4
805207613751304193,Shooter,None,12.0,Pembroke,0.244705,1972,8680,2016,12,4
804738756058218496,Django,None,12.0,Tibetan Mastiff,0.91579,4480,15326,2016,12,2
804026241225523202,Bo,None,13.0,Not Dog,0.0,18876,49774,2016,11,30
803773340896923648,Diogi,Puppo,12.0,Miniature Pinscher,0.817066,3220,11203,2016,11,30
803638050916102144,None,Pupper,13.0,Labrador Retriever,0.372776,4828,12270,2016,11,29
803380650405482500,Sonny,None,12.0,Not Dog,0.0,2169,8601,2016,11,28
803276597545603072,Winston,None,11.0,Pembroke,0.457086,2887,11207,2016,11,28
802952499103731712,Marley,None,12.0,Chow,0.944032,2336,10085,2016,11,27
802572683846291456,Winnie,None,12.0,Golden Retriever,0.610171,2926,9959,2016,11,26
802323869084381190,Severus,None,13.0,Not Dog,0.0,6808,18124,2016,11,26
802265048156610565,None,Doggo,11.0,Labrador Retriever,0.8971620000000001,1573,7039,2016,11,25
802239329049477120,Loki,Puppo,12.0,Eskimo Dog,0.482498,3040,10132,2016,11,25
801958328846974976,Ronnie,None,12.0,Staffordshire Bullterrier,0.327887,1992,8608,2016,11,25
801538201127157760,Wallace,None,12.0,Pembroke,0.550506,2391,9141,2016,11,23
801285448605831168,None,None,10.0,Not Dog,0.0,960,6802,2016,11,23
801115127852503040,Bones,Doggo,12.0,Dalmatian,0.823356,2429,8992,2016,11,22
800751577355128832,Mauve,None,12.0,Cocker Spaniel,0.771984,3214,11701,2016,11,21
800513324630806528,Chef,None,11.0,Pembroke,0.8289040000000001,3495,14685,2016,11,21
800459316964663297,None,Pupper,12.0,Not Dog,0.0,2489,10538,2016,11,20
800388270626521089,Doc,Floofer,12.0,Golden Retriever,0.35986,3265,12456,2016,11,20
800018252395122689,None,Doggo,11.0,Not Dog,0.0,15351,31768,2016,11,19
799757965289017345,Sobe,Doggo,13.0,Border Collie,0.442534,2506,9390,2016,11,18
799422933579902976,Longfellow,None,12.0,Miniature Pinscher,0.58363,2213,8965,2016,11,18
799297110730567681,Jeffrey,None,11.0,Malamute,0.985028,3227,11065,2016,11,17
799063482566066176,Mister,None,11.0,Norfolk Terrier,0.334436,2863,9058,2016,11,17
798933969379225600,Iroh,None,12.0,Siberian Husky,0.703224,5203,14712,2016,11,16
798925684722855936,Shadow,None,11.0,West Highland White Terrier,0.539463,1663,8246,2016,11,16
798209839306514432,Cooper,None,13.0,Pekinese,0.524583,2954,11548,2016,11,14
797971864723324932,None,Pupper,12.0,American Staffordshire Terrier,0.489845,3652,13018,2016,11,14
797545162159308800,Cassie,None,12.0,Pembroke,0.954089,5656,16198,2016,11,12
797236660651966464,Pancake,None,12.0,Collie,0.767005,7726,22328,2016,11,12
796865951799083009,Tyr,None,12.0,Cardigan,0.8391290000000001,2198,8564,2016,11,11
796759840936919040,Romeo,None,11.0,American Staffordshire Terrier,0.463996,3562,13256,2016,11,10
796484825502875648,None,Doggo,12.0,Cocker Spaniel,0.116924,2042,8472,2016,11,9
796387464403357696,Snicku,None,12.0,Pekinese,0.461164,4861,12334,2016,11,9
796116448414461957,None,None,11.0,Cardigan,0.700182,2813,10139,2016,11,8
796080075804475393,Yogi,None,12.0,Chow,0.973846,2703,9469,2016,11,8
796031486298386433,Daisy,None,13.0,Golden Retriever,0.893775,4284,12071,2016,11,8
795464331001561088,None,Doggo,13.0,Golden Retriever,0.193082,27728,55683,2016,11,7
795400264262053889,Brody,None,12.0,Golden Retriever,0.925494,3323,11270,2016,11,6
794926597468000259,Mack,None,12.0,Toy Poodle,0.0376618,2697,11492,2016,11,5
794332329137291264,Nimbus,None,12.0,Samoyed,0.988307,3088,10686,2016,11,4
794205286408003585,Laika,Pupper,14.0,Not Dog,0.0,3895,10314,2016,11,3
793845145112371200,Clark,None,13.0,Old English Sheepdog,0.7652770000000001,2187,10295,2016,11,2
793601777308463104,Dobby,None,12.0,Miniature Pinscher,0.538981,1908,8926,2016,11,1
793500921481273345,Fiona,None,12.0,Golden Retriever,0.326122,2786,11953,2016,11,1
793271401113350145,Dave,None,12.0,Siberian Husky,0.231695,2763,9677,2016,11,1
793256262322548741,None,None,12.0,Basset,0.207622,9714,22350,2016,11,1
793241302385262592,Tucker,None,13.0,Golden Retriever,0.559308,3812,11780,2016,11,1
793226087023144960,Juno,None,11.0,Wire-Haired Fox Terrier,0.456047,3338,11001,2016,10,31
793210959003287553,Maude,None,10.0,French Bulldog,0.0187591,3301,9997,2016,10,31
793195938047070209,Lily,Puppo,12.0,Labrador Retriever,0.654762,6547,17063,2016,10,31
793180763617361921,Newt,None,11.0,Lakeland Terrier,0.266824,2310,7740,2016,10,31
793165685325201412,Benji,None,12.0,Golden Retriever,0.946224,3238,10478,2016,10,31
793150605191548928,Nida,None,11.0,Italian Greyhound,0.193869,1984,6909,2016,10,31
793135492858580992,None,None,13.0,Not Dog,0.0,2893,7214,2016,10,31
793120401413079041,Robin,None,11.0,Labrador Retriever,0.7249439999999999,4551,14202,2016,10,31
792913359805018113,None,None,13.0,Not Dog,0.0,4715,16063,2016,10,31
792883833364439040,Bailey,None,12.0,Standard Poodle,8.31451e-05,4964,12666,2016,10,31
792773781206999040,Monster,None,12.0,Yorkshire Terrier,0.912804,1963,8209,2016,10,30
792394556390137856,BeBe,None,12.0,Cocker Spaniel,0.746387,4998,15128,2016,10,29
792050063153438720,Remus,None,11.0,Komondor,0.942856,2088,8029,2016,10,28
791406955684368384,Levi,None,12.0,Pembroke,0.972629,4797,14670,2016,10,26
791312159183634433,Mabel,None,12.0,Miniature Pinscher,0.892925,2963,9841,2016,10,26
790987426131050500,Misty,None,12.0,Cocker Spaniel,0.349195,2483,11089,2016,10,25
790698755171364864,Mosby,None,12.0,Bernese Mountain Dog,0.996541,2203,9158,2016,10,24
790581949425475584,Duke,None,11.0,Malinois,0.000152999,8183,22473,2016,10,24
790337589677002753,Maggie,None,12.0,Pembroke,0.658808,2167,8740,2016,10,23
789628658055020548,Eli,None,13.0,Chow,0.260702,2080,8448,2016,10,22
789599242079838210,Brownie,None,12.0,Chesapeake Bay Retriever,0.8788219999999999,2279,7620,2016,10,21
789268448748703744,Stella,None,10.0,Malamute,0.81286,3014,10196,2016,10,21
789137962068021249,Bo,None,12.0,Chihuahua,0.746135,3244,10875,2016,10,20
788908386943430656,Lucy,None,11.0,Golden Retriever,0.0340897,14409,30653,2016,10,20
788412144018661376,Dexter,None,11.0,Golden Retriever,0.805238,5990,16060,2016,10,18
788178268662984705,None,None,13.0,Samoyed,0.73548,2488,8100,2016,10,18
788150585577050112,Leo,None,13.0,Chow,0.814145,1510,6865,2016,10,17
788039637453406209,None,None,12.0,Not Dog,0.0,1535,6867,2016,10,17
787810552592695296,Frank,None,11.0,Pug,0.362835,3540,9717,2016,10,17
787717603741622272,Tonks,Puppo,13.0,German Shepherd,0.992339,3240,11416,2016,10,16
787397959788929025,Moose,None,11.0,Chihuahua,0.900483,3300,12120,2016,10,15
787322443945877504,Lincoln,None,10.0,Golden Retriever,0.105703,2032,8726,2016,10,15
786963064373534720,Rory,None,12.0,Golden Retriever,0.915303,9327,29725,2016,10,14
786709082849828864,Logan,None,9.75,Pomeranian,0.467321,7069,20296,2016,10,13
786664955043049472,None,None,12.0,Leonberg,0.512034,2996,11957,2016,10,13
786595970293370880,Dale,None,11.0,Pembroke,0.709512,3601,10497,2016,10,13
786363235746385920,Rizzo,Doggo,13.0,Golden Retriever,0.929266,4072,12189,2016,10,13
786233965241827333,Mattie,None,11.0,Labrador Retriever,0.478193,5571,17178,2016,10,12
785927819176054784,Lucy,None,12.0,Toy Poodle,0.00849262,3652,12696,2016,10,11
785872687017132033,Rusty,None,12.0,Great Pyrenees,0.392108,2130,7489,2016,10,11
785639753186217984,Pinot,Doggo,10.0,Not Dog,0.0,2561,8735,2016,10,11
785533386513321988,Dallas,None,11.0,Miniature Pinscher,0.436023,2334,10183,2016,10,10
785264754247995392,Doc,None,12.0,Chow,0.056137,1911,8128,2016,10,9
785170936622350336,Hero,None,11.0,Eskimo Dog,0.0274944,5639,13491,2016,10,9
784517518371221505,Frankie,None,11.0,Malamute,0.757764,2970,10039,2016,10,7
784431430411685888,Stormy,None,12.0,Miniature Poodle,0.744819,1491,6329,2016,10,7
783839966405230592,Riley,None,13.0,Not Dog,0.0,12643,33689,2016,10,6
783821107061198850,Mairi,None,12.0,Lakeland Terrier,0.26565900000000003,2269,8209,2016,10,6
783695101801398276,Loomis,None,12.0,Chow,0.314265,3737,11650,2016,10,5
783466772167098368,Finn,None,11.0,Chihuahua,0.789,2608,9468,2016,10,5
783391753726550016,Godi,None,13.0,Norwegian Elkhound,0.87713,6441,18908,2016,10,4
783085703974514689,Earl,None,11.0,Chesapeake Bay Retriever,0.240602,2565,9112,2016,10,3
782747134529531904,Deacon,Doggo,11.0,Golden Retriever,0.560699,1604,8310,2016,10,3
782598640137187329,Timmy,None,11.0,Malamute,0.8408709999999999,2184,8694,2016,10,2
782305867769217024,Sampson,Doggo,12.0,Briard,0.5044270000000001,6470,18630,2016,10,1
781955203444699136,Chipson,None,11.0,Not Dog,0.0,3920,12357,2016,9,30
781661882474196992,None,None,5.0,Pembroke,0.438087,3129,11634,2016,9,30
781524693396357120,None,None,12.0,Chesapeake Bay Retriever,0.0035225,6426,23163,2016,9,29
781251288990355457,Oakley,None,11.0,Mexican Hairless,0.8877709999999999,2458,9428,2016,9,28
781163403222056960,None,None,10.0,Shetland Sheepdog,0.973841,3168,10895,2016,9,28
780931614150983680,None,Puppo,13.0,Not Dog,0.0,8536,24192,2016,9,28
780858289093574656,Dash,None,10.0,Chesapeake Bay Retriever,0.488555,2328,8033,2016,9,27
780800785462489090,Koda,None,11.0,Siberian Husky,0.951963,1505,6141,2016,9,27
780543529827336192,None,None,12.0,Golden Retriever,0.628312,2032,7040,2016,9,26
780459368902959104,Bear,None,11.0,Great Dane,0.382491,1224,5892,2016,9,26
780192070812196864,None,None,11.0,Vizsla,0.144012,2589,9712,2016,9,25
779377524342161408,None,Pupper,12.0,Not Dog,0.0,3613,9831,2016,9,23
779123168116150273,Reggie,None,12.0,Toy Poodle,0.43108,4207,13206,2016,9,23
778990705243029504,Jay,None,11.0,Cocker Spaniel,0.7153510000000001,8437,22342,2016,9,22
778748913645780993,Mya,None,11.0,Staffordshire Bullterrier,0.351434,1562,7717,2016,9,22
778650543019483137,Strider,None,10.0,German Shepherd,0.515699,1729,6430,2016,9,21
778624900596654080,Penny,None,11.0,Airedale,0.786089,1176,5177,2016,9,21
778408200802557953,None,None,14.0,Pembroke,0.8483620000000001,5023,15135,2016,9,21
778383385161035776,Nala,None,13.0,Collie,0.345266,1271,6515,2016,9,21
778286810187399168,Stanley,None,11.0,Boston Bull,0.32207,3836,11576,2016,9,20
778039087836069888,None,Pupper,12.0,German Shepherd,0.717776,3065,9417,2016,9,20
778027034220126208,Sophie,Pupper,11.27,Clumber,0.946718,1885,7320,2016,9,20
777885040357281792,Wesley,None,3.0,Afghan Hound,0.123529,1893,7078,2016,9,19
777621514455814149,Derek,None,12.0,Chow,0.999823,2910,9742,2016,9,18
777189768882946048,Jeffrey,None,12.0,Chihuahua,0.988412,4999,15921,2016,9,17
776813020089548800,Solomon,None,12.0,Toy Poodle,0.51661,1405,5444,2016,9,16
776477788987613185,Huck,Pupper,11.0,Labrador Retriever,0.8848389999999999,3249,9858,2016,9,15
776218204058357768,None,Floofer,13.0,Samoyed,0.940326,18497,33345,2016,9,15
776201521193218049,O'Malley,None,10.0,Rottweiler,0.502228,2919,10681,2016,9,14
776088319444877312,None,None,10.0,Pug,7.657020000000001e-05,179,2045,2016,9,14
775842724423557120,Blue,None,12.0,Chow,0.520022,3116,13022,2016,9,13
775733305207554048,Anakin,Doggo,11.0,Not Dog,0.0,4627,15413,2016,9,13
775729183532220416,None,None,13.0,Not Dog,0.0,5302,14361,2016,9,13
775364825476165632,Finley,Doggo,11.0,Beagle,0.571229,3472,8295,2016,9,12
774757898236878852,Finley,None,12.0,Toy Poodle,0.7199409999999999,2035,9462,2016,9,10
774639387460112384,Sprinkles,None,10.0,Walker Hound,0.6275930000000001,2013,7508,2016,9,10
774314403806253056,None,None,14.0,Eskimo Dog,0.5960449999999999,6478,24167,2016,9,9
773985732834758656,Winnie,Pupper,11.0,Pug,0.10957,4492,11925,2016,9,8
773922284943896577,Heinrich,None,12.0,Pomeranian,0.554331,1999,7110,2016,9,8
773704687002451968,Loki,None,12.0,Silky Terrier,0.324251,1891,7317,2016,9,8
773670353721753600,Shakespeare,None,10.0,Old English Sheepdog,0.969311,1501,5935,2016,9,7
773308824254029826,Bungalo,None,12.0,Labrador Retriever,0.151406,8640,25846,2016,9,6
773247561583001600,Chip,None,10.0,Miniature Pinscher,0.08336879999999999,3699,10414,2016,9,6
773191612633579521,Grey,None,12.0,Blenheim Spaniel,0.427766,4736,11117,2016,9,6
772877495989305348,None,None,11.0,Norwegian Elkhound,0.138523,4501,9555,2016,9,5
772826264096874500,Roosevelt,None,11.0,Basset,0.915351,2669,8842,2016,9,5
772581559778025472,None,None,10.0,Newfoundland,0.574345,1968,7192,2016,9,4
772193107915964416,Willem,Pupper,12.0,Pembroke,0.367945,1612,6665,2016,9,3
772152991789019136,None,None,10.0,Golden Retriever,0.275318,1300,4181,2016,9,3
772117678702071809,Jack,None,12.0,Labrador Retriever,0.217821,848,4165,2016,9,3
772114945936949249,Finn,None,10.0,Chihuahua,0.803293,546,3005,2016,9,3
772102971039580160,Penny,None,11.0,Pembroke,0.54178,1065,4448,2016,9,3
771500966810099713,Dakota,None,12.0,Labrador Retriever,0.833952,3018,9167,2016,9,2
771380798096281600,Fizz,None,11.0,Collie,0.503728,5912,11746,2016,9,1
771136648247640064,Dixie,None,11.0,Golden Retriever,0.297402,3357,10223,2016,9,1
771102124360998913,Charlie,None,12.0,Labrador Retriever,0.568789,1663,6898,2016,8,31
771014301343748096,None,None,7.0,Not Dog,0.0,1782,7032,2016,8,31
770787852854652928,Winston,None,10.0,Bernese Mountain Dog,0.787812,1415,5498,2016,8,31
770772759874076672,Sebastian,None,11.0,Chow,0.979515,1626,5749,2016,8,30
770655142660169732,None,None,11.0,Not Dog,0.0,2013,8130,2016,8,30
770414278348247044,Al,None,11.0,Golden Retriever,0.0535696,2390,6987,2016,8,30
770293558247038976,Jackson,None,10.0,Italian Greyhound,0.931668,1718,6923,2016,8,29
770069151037685760,Carbon,None,10.0,Boston Bull,0.414965,2651,8385,2016,8,29
769695466921623552,Titan,None,13.0,Pug,0.407117,1926,7101,2016,8,28
769212283578875904,DonDon,None,12.0,Golden Retriever,0.16653800000000002,1969,5980,2016,8,26
768970937022709760,Kirby,None,12.0,Pomeranian,0.182358,7574,16017,2016,8,26
768855141948723200,Jesse,None,11.0,Chow,0.7202189999999999,1034,4660,2016,8,25
768609597686943744,Lou,None,10.0,Basenji,0.183283,1382,4580,2016,8,25
768596291618299904,Oakley,None,12.0,Great Pyrenees,0.729745,1473,5592,2016,8,24
768473857036525572,Chevy,None,11.0,Labrador Retriever,0.73917,3958,15110,2016,8,24
768193404517830656,Gerald,Doggo,8.0,Not Dog,0.0,4080,12157,2016,8,23
767884188863397888,Tito,None,10.0,Not Dog,0.0,1634,5309,2016,8,23
767754930266464257,Philbert,None,11.0,Vizsla,0.307794,6221,17814,2016,8,22
767500508068192258,Louie,None,12.0,Chow,0.483228,2688,8295,2016,8,21
767191397493538821,None,Doggo,13.0,Not Dog,0.0,4406,13643,2016,8,21
767122157629476866,Rupert,None,13.0,Toy Poodle,0.873841,3261,11227,2016,8,20
766793450729734144,Rufus,None,10.0,Beagle,0.451697,1565,5650,2016,8,20
766693177336135680,Brudge,None,11.0,Doberman,0.948355,918,4484,2016,8,19
766423258543644672,Shadoe,None,9.0,Keeshond,0.995823,1825,6671,2016,8,18
766313316352462849,Oscar,None,12.0,Toy Poodle,0.966896,2166,7493,2016,8,18
766069199026450432,Juno,None,12.0,Redbone,0.484855,1003,4765,2016,8,18
766008592277377025,Angel,None,11.0,Welsh Springer Spaniel,0.7281529999999999,571,4149,2016,8,17
765719909049503744,Brat,None,12.0,Golden Retriever,0.969518,2475,8021,2016,8,17
765669560888528897,Tove,None,12.0,Beagle,0.993333,1407,5760,2016,8,16
765395769549590528,Zoey,None,13.0,Pembroke,0.509491,3127,20539,2016,8,16
765371061932261376,Louie,Pupper,11.0,Golden Retriever,0.829456,2475,7842,2016,8,16
764857477905154048,Aubie,None,12.0,Bernese Mountain Dog,0.7920590000000001,2029,7099,2016,8,14
764259802650378240,Kota,None,10.0,German Shepherd,0.973677,1745,6718,2016,8,13
763183847194451968,Clark,None,8.0,Miniature Poodle,0.354674,1702,6004,2016,8,10
763103485927849985,Belle,None,10.0,Chow,0.0390848,2602,8163,2016,8,9
762699858130116608,Leela,None,11.0,Kelpie,0.519047,4190,13518,2016,8,8
762471784394268675,Glenn,None,12.0,Samoyed,0.540276,7612,12571,2016,8,8
762464539388485633,Buddy,None,12.0,Chow,0.999953,4839,11503,2016,8,8
762316489655476224,Scout,None,11.0,Not Dog,0.0,1298,5350,2016,8,7
762035686371364864,None,None,14.0,Not Dog,0.0,17919,35400,2016,8,6
761976711479193600,Shelby,None,12.0,Labrador Retriever,0.475552,2310,5992,2016,8,6
761745352076779520,None,None,11.0,Not Dog,0.0,979,4707,2016,8,6
761672994376806400,None,None,10.0,Not Dog,0.0,33421,55016,2016,8,5
761599872357261312,Sephie,None,11.0,Gordon Setter,0.240427,1336,4578,2016,8,5
761334018830917632,Bruce,None,10.0,Norwegian Elkhound,0.8229360000000001,1669,5792,2016,8,4
761292947749015552,Bonaparte,None,11.0,Standard Poodle,0.6608930000000001,1265,4957,2016,8,4
761227390836215808,Albert,None,10.0,French Bulldog,0.280802,1775,5908,2016,8,4
760893934457552897,Wishes,Doggo,11.0,Blenheim Spaniel,0.113992,1104,4228,2016,8,3
760656994973933572,Rose,None,11.0,Golden Retriever,0.760546,2210,7343,2016,8,3
760641137271070720,Theo,None,12.0,Not Dog,0.0,1481,5485,2016,8,3
760539183865880579,Atlas,None,12.0,Samoyed,0.988013,4168,8399,2016,8,2
760290219849637889,Rocco,None,13.0,Old English Sheepdog,0.3022,13140,29618,2016,8,2
760252756032651264,Fido,None,4.0,Not Dog,0.0,995,4338,2016,8,1
760190180481531904,Sadie,None,10.0,Not Dog,0.0,2079,6334,2016,8,1
759923798737051648,None,None,10.0,Labrador Retriever,0.324579,6521,16284,2016,8,1
759846353224826880,Kirby,None,11.0,Sussex Spaniel,0.355395,2265,7433,2016,7,31
759793422261743616,Maggie,Doggo,12.0,Golden Retriever,0.985876,2173,6620,2016,7,31
759557299618865152,Emma,None,10.0,Golden Retriever,0.763333,1341,5202,2016,7,31
759447681597108224,Oakley,None,11.0,Kuvasz,0.223148,2827,9418,2016,7,30
759197388317847553,Luna,None,12.0,Kuvasz,0.5113409999999999,2221,6725,2016,7,30
759099523532779520,Toby,None,7.0,Shetland Sheepdog,0.12903399999999998,4813,16101,2016,7,29
759047813560868866,Spencer,None,11.0,Labrador Retriever,0.778546,2302,7227,2016,7,29
758854675097526272,Lilli,None,11.0,Old English Sheepdog,0.0237914,1027,3904,2016,7,29
758828659922702336,None,Doggo,13.0,Chesapeake Bay Retriever,0.480048,4376,12376,2016,7,29
758740312047005698,Boston,None,12.0,Chesapeake Bay Retriever,0.848514,1824,6339,2016,7,28
758474966123810816,Brandonald,None,11.0,Pembroke,0.546145,1132,4227,2016,7,28
758405701903519748,Odie,None,10.0,Chesapeake Bay Retriever,0.702954,2204,5756,2016,7,27
758355060040593408,Corey,None,11.0,Pembroke,0.987643,1245,3797,2016,7,27
758041019896193024,None,None,9.0,Cardigan,0.0512653,433,3001,2016,7,26
757741869644341248,Leonard,None,10.0,Old English Sheepdog,0.128899,3710,7613,2016,7,26
757725642876129280,Beckham,None,11.0,Labrador Retriever,0.128128,1391,5022,2016,7,25
757611664640446465,Cooper,None,12.0,Bluetick,0.829259,1272,5026,2016,7,25
757596066325864448,None,None,4.0,Not Dog,0.0,1219,4808,2016,7,25
757400162377592832,None,None,13.0,Golden Retriever,0.0878003,7759,16743,2016,7,25
757393109802180609,None,Doggo,10.0,Labrador Retriever,0.787125,2009,6462,2016,7,25
757354760399941633,Devón,None,8.0,Italian Greyhound,0.914667,1637,4995,2016,7,24
756998049151549440,Oliver,None,11.0,Golden Retriever,0.678555,2271,6923,2016,7,23
756939218950160384,Jax,Pupper,12.0,Golden Retriever,0.790371,2295,7342,2016,7,23
756651752796094464,Gert,None,11.0,Pembroke,0.294808,1511,5612,2016,7,23
756526248105566208,None,Doggo,13.0,Not Dog,0.0,4169,11506,2016,7,22
756303284449767430,None,None,11.0,Golden Retriever,0.981652,1231,4359,2016,7,22
756288534030475264,None,None,12.0,French Bulldog,0.032492200000000006,15071,28519,2016,7,22
756275833623502848,None,Puppo,10.0,Airedale,0.602957,1738,7114,2016,7,21
755955933503782912,None,Pupper,12.0,Pekinese,0.596882,3285,8092,2016,7,21
